user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference,cluster,pca_1,pca_2
8540,52,Female,Argentina,Intermediate,Employed,AI,Intermediate,Career Change,17,8,90.94,4.79,250.04,13,39.98,52,0.4705882352941176,0.5294117647058824,0.63,0.1,0.7276278991596639,Long,Text,Afternoon,0,0.7958289937159656,2.608003308006685
8541,35,Female,Chile,Basic,Employed,AI,Advanced,Career Change,37,36,51.25,3.81,233.41,10,117.09,21,0.972972972972973,0.0270270270270269,0.46,0.91,0.7006776061776062,Short,Text,Afternoon,0,3.7057358482596348,-0.2122466900791557
8542,56,Female,Colombia,University,Unemployed,Data Science,Intermediate,Hobby,3,0,98.07,3.43,128.06,13,24.09,8,0.0,1.0,0.11,0.46,0.4967114285714286,Long,Text,Night,1,-2.2459859695068762,2.0156071151353445
8543,60,Male,Colombia,Master,Employed,AI,Intermediate,Upskill,43,14,49.44,4.88,281.76,6,46.48,0,0.3255813953488372,0.6744186046511628,0.84,0.53,0.4931258471760797,Medium,Mixed,Night,1,0.008069932837928695,-0.06265097295793974
8544,51,Female,Spain,Intermediate,Unemployed,Web Dev,Advanced,Career Change,23,0,93.5,2.82,14.43,5,72.92,87,0.0,1.0,0.86,0.48,0.4661428571428572,Long,Mixed,Morning,1,-2.032413379102292,1.3292021069674906
8545,19,Male,Argentina,University,Unemployed,AI,Intermediate,Hobby,45,5,71.37,3.34,284.91,13,90.16,46,0.1111111111111111,0.8888888888888888,0.71,0.67,0.5966447619047619,Medium,Mixed,Morning,1,-0.582626185121374,1.6914613119418878
8546,38,Male,Spain,Basic,Unemployed,Data Science,Advanced,Career Change,35,32,35.61,2.75,36.46,12,27.36,66,0.9142857142857144,0.0857142857142857,0.64,0.87,0.7306485714285713,Long,Text,Night,0,3.525003121000584,0.24594083767434932
8547,53,Other,Mexico,University,Student,Web Dev,Beginner,Career Change,48,21,74.64,2.96,133.84,5,15.39,49,0.4375,0.5625,0.08,0.81,0.4036728571428571,Long,Video,Night,0,0.3530317701555033,-1.7667810506500956
8548,57,Male,Mexico,Intermediate,Unemployed,Data Science,Intermediate,Hobby,8,6,83.33,2.71,127.57,12,95.29,72,0.75,0.25,0.69,0.45,0.7868028571428571,Short,Video,Morning,0,1.6607901033788315,2.682835964043164
8549,56,Other,Mexico,Basic,Unemployed,Web Dev,Beginner,Upskill,40,14,98.77,4.78,28.44,2,51.45,65,0.35,0.65,0.05,0.7,0.3553971428571428,Long,Mixed,Afternoon,1,-0.5774369828637497,-1.5678534611985315
8550,49,Male,Mexico,Master,Employed,AI,Advanced,Career Change,38,25,14.24,4.0,212.23,4,23.54,68,0.6578947368421053,0.3421052631578947,0.55,0.16,0.4215627067669173,Long,Mixed,Night,0,1.1837646151318342,-1.9287542433112714
8551,55,Female,Colombia,Basic,Unemployed,Web Dev,Intermediate,Career Change,47,0,33.89,3.72,33.42,4,7.55,81,0.0,1.0,0.11,0.89,0.1754942857142857,Long,Video,Afternoon,1,-2.905916551490789,-2.336510572017412
8552,29,Female,Spain,University,Employed,Marketing,Beginner,Career Change,26,17,17.49,2.87,48.2,9,50.08,36,0.6538461538461539,0.3461538461538461,0.3,0.35,0.483990989010989,Long,Video,Night,0,0.8294888492784258,-0.8467294674493501
8553,18,Male,Argentina,University,Employed,Web Dev,Advanced,Hobby,1,0,11.45,2.9,218.28,9,22.25,76,0.0,1.0,0.85,0.81,0.3857571428571429,Short,Video,Night,1,-2.6991611652791057,0.787260763576651
8554,50,Other,Mexico,Basic,Unemployed,Web Dev,Intermediate,Career Change,17,16,77.55,3.15,276.59,2,69.55,40,0.9411764705882352,0.0588235294117647,0.27,0.14,0.5343100840336135,Short,Text,Morning,0,1.7543179501779127,-0.8547763087995703
8555,52,Male,Spain,Intermediate,Employed,Cybersecurity,Advanced,Hobby,32,0,49.29,3.74,247.93,7,72.54,19,0.0,1.0,0.94,0.58,0.4365799999999999,Short,Text,Night,1,-2.04261529828012,0.8846883634991736
8556,30,Other,Colombia,Basic,Student,Cybersecurity,Intermediate,Upskill,5,4,43.78,3.58,39.19,9,60.79,88,0.8,0.1999999999999999,0.3,0.35,0.5804171428571429,Long,Text,Morning,0,0.7908506291984478,0.4975349715954579
8557,56,Male,Colombia,University,Employed,Cybersecurity,Beginner,Upskill,40,28,36.42,3.55,175.72,12,42.71,34,0.7,0.3,0.34,0.1,0.6079828571428572,Medium,Text,Morning,0,2.2308905427597394,-0.23469893713669648
8558,36,Other,Spain,Intermediate,Unemployed,Data Science,Beginner,Hobby,30,8,42.22,2.55,287.27,13,21.46,39,0.2666666666666666,0.7333333333333334,0.25,0.89,0.4930114285714286,Short,Video,Afternoon,1,-0.642323326762545,0.29966260691034374
8559,21,Female,Spain,University,Employed,Web Dev,Beginner,Career Change,37,27,97.49,2.68,279.15,1,109.93,43,0.7297297297297297,0.2702702702702703,0.4,0.46,0.5153274903474904,Medium,Video,Night,0,1.7903784984314943,-1.238296957060089
8560,47,Male,Colombia,University,Student,Cybersecurity,Advanced,Upskill,1,0,28.53,3.98,32.26,9,25.23,48,0.0,1.0,0.81,0.63,0.4119171428571428,Long,Text,Morning,1,-2.618378942580403,1.20836734905895
8561,33,Female,Colombia,Master,Student,Marketing,Intermediate,Career Change,20,1,23.08,4.7,14.56,5,57.46,64,0.05,0.95,0.0,0.93,0.1683028571428571,Short,Mixed,Morning,1,-3.204880718418042,-1.8910442404506742
8562,24,Male,Chile,Intermediate,Unemployed,AI,Intermediate,Hobby,16,10,16.83,4.74,291.86,1,109.16,66,0.625,0.375,0.65,0.28,0.3725885714285714,Long,Text,Afternoon,1,-0.20308533374088406,-1.418805981952749
8563,18,Male,Colombia,Intermediate,Student,Data Science,Beginner,Career Change,7,4,54.44,4.77,160.91,10,86.57,55,0.5714285714285714,0.4285714285714286,0.64,0.89,0.6225942857142857,Medium,Video,Afternoon,0,0.2616948772331019,1.4771213459478085
8564,49,Male,Argentina,University,Student,Marketing,Advanced,Upskill,38,18,95.92,2.84,119.02,7,90.62,76,0.4736842105263157,0.5263157894736843,0.51,0.86,0.5859452631578947,Long,Text,Morning,0,0.9284737075721,0.3830754215754776
8565,35,Female,Mexico,Intermediate,Unemployed,Marketing,Beginner,Career Change,10,7,85.84,3.59,293.63,13,25.46,83,0.7,0.3,0.76,0.67,0.8122514285714286,Short,Mixed,Morning,0,1.7369413024924782,2.809766530767505
8566,27,Female,Colombia,Basic,Student,Data Science,Beginner,Hobby,10,2,53.74,4.82,139.73,4,43.7,29,0.2,0.8,0.81,0.27,0.4151942857142857,Short,Video,Afternoon,1,-1.7739031372923284,0.4765651236106602
8567,52,Other,Argentina,Master,Unemployed,AI,Advanced,Hobby,12,2,28.08,4.33,276.63,2,95.63,83,0.1666666666666666,0.8333333333333334,0.88,0.96,0.3250171428571429,Long,Mixed,Afternoon,1,-2.232188396767815,-0.3947729694789958
8568,48,Male,Colombia,University,Unemployed,Web Dev,Beginner,Career Change,10,1,99.23,2.86,17.31,1,67.69,85,0.1,0.9,0.59,0.21,0.3678885714285714,Long,Mixed,Night,1,-2.3152484874717927,0.30359889933785517
8569,55,Female,Chile,Master,Student,Cybersecurity,Intermediate,Upskill,19,1,99.23,4.32,94.47,1,87.15,78,0.0526315789473684,0.9473684210526316,0.38,0.68,0.3116780451127819,Medium,Mixed,Morning,1,-2.5934781283386656,-0.3322919454250987
8570,47,Female,Spain,Master,Student,Marketing,Intermediate,Career Change,46,13,68.55,4.17,128.98,3,72.23,87,0.2826086956521739,0.7173913043478262,0.07,0.52,0.3001683229813664,Short,Video,Morning,1,-0.9627622813238792,-2.0177641306288807
8571,51,Female,Chile,University,Unemployed,Web Dev,Advanced,Career Change,39,4,89.86,3.28,262.52,11,70.66,10,0.1025641025641025,0.8974358974358975,0.05,0.82,0.4562035164835165,Short,Text,Morning,1,-1.380911565790611,0.44614000716947616
8572,49,Female,Mexico,University,Student,Marketing,Beginner,Hobby,23,12,46.9,3.06,94.86,4,22.01,55,0.5217391304347826,0.4782608695652174,0.69,0.95,0.4740360248447204,Short,Video,Morning,0,0.12917283264888457,-0.514176821863135
8573,53,Male,Chile,University,Unemployed,AI,Beginner,Hobby,23,21,66.52,4.46,284.19,12,93.12,41,0.9130434782608696,0.0869565217391304,0.57,0.94,0.778095900621118,Long,Text,Morning,0,3.00692929485266,1.373753920230024
8574,43,Male,Spain,Basic,Unemployed,AI,Advanced,Upskill,24,0,83.06,4.01,117.63,1,84.9,45,0.0,1.0,0.77,0.52,0.3415485714285715,Long,Mixed,Afternoon,1,-2.58199668519718,0.07642849554440263
8575,61,Other,Spain,Basic,Employed,Marketing,Advanced,Hobby,14,1,13.87,2.64,109.94,13,44.6,47,0.0714285714285714,0.9285714285714286,0.86,0.28,0.49974,Short,Text,Morning,1,-1.7639412091416182,1.704465788261808
8576,25,Male,Chile,Intermediate,Unemployed,Marketing,Beginner,Hobby,32,2,28.19,3.23,284.49,5,100.94,80,0.0625,0.9375,0.19,0.45,0.2202728571428571,Long,Text,Morning,1,-2.6916362446792594,-1.6171193846989163
8577,40,Other,Spain,Intermediate,Student,Cybersecurity,Advanced,Hobby,11,0,66.22,4.66,46.53,5,99.75,76,0.0,1.0,0.56,0.48,0.3515828571428571,Short,Text,Night,1,-2.761901228660514,0.5025196540435428
8578,35,Female,Colombia,Master,Employed,AI,Intermediate,Hobby,15,7,89.57,4.73,145.0,2,101.34,19,0.4666666666666667,0.5333333333333333,0.22,0.76,0.4059971428571429,Long,Video,Morning,1,-0.73688395486381,-0.5984711055610191
8579,26,Female,Chile,University,Student,Data Science,Beginner,Upskill,14,10,45.13,2.62,196.81,4,29.19,75,0.7142857142857143,0.2857142857142857,0.71,0.39,0.53226,Short,Text,Morning,0,0.7593025618226679,-0.18926995800940394
8580,35,Female,Colombia,University,Unemployed,AI,Advanced,Hobby,47,38,82.15,2.79,187.79,10,21.71,12,0.8085106382978723,0.1914893617021277,0.24,0.95,0.669138905775076,Medium,Mixed,Afternoon,0,3.370658422697827,-0.5375541408694374
8581,20,Male,Chile,University,Student,Cybersecurity,Advanced,Career Change,34,14,83.56,2.88,29.8,5,6.06,15,0.4117647058823529,0.5882352941176471,0.8,0.4,0.5577922689075631,Medium,Text,Night,0,0.4162768687791047,0.4384691487177529
8582,25,Female,Colombia,Intermediate,Unemployed,Data Science,Advanced,Career Change,47,34,83.89,4.44,183.61,10,12.13,57,0.723404255319149,0.276595744680851,0.65,0.75,0.729086990881459,Medium,Mixed,Morning,0,3.2301310667804852,0.4174012946969941
8583,22,Female,Colombia,University,Student,Cybersecurity,Intermediate,Upskill,22,3,14.86,4.16,206.57,6,19.21,10,0.1363636363636363,0.8636363636363636,0.16,0.6,0.2312005194805194,Long,Video,Night,1,-2.527402751011471,-1.6126408845597455
8584,25,Female,Colombia,Basic,Unemployed,Cybersecurity,Beginner,Career Change,12,9,51.36,3.01,281.85,13,15.63,40,0.75,0.25,0.41,0.4,0.6882914285714286,Long,Video,Night,0,1.463417428519089,1.3543990987812926
8585,33,Female,Colombia,University,Unemployed,AI,Beginner,Hobby,18,12,29.0,4.9,65.92,2,88.3,63,0.6666666666666666,0.3333333333333333,0.5,0.13,0.4008571428571428,Long,Text,Morning,0,0.16571095704149658,-1.3126725164500817
8586,39,Male,Mexico,Intermediate,Employed,Web Dev,Advanced,Career Change,33,28,55.64,2.62,64.2,4,95.02,69,0.8484848484848485,0.1515151515151515,0.48,0.36,0.5475397402597402,Long,Text,Afternoon,0,2.291218285267193,-1.1161589012439592
8587,62,Female,Argentina,University,Unemployed,AI,Advanced,Hobby,42,18,34.42,4.06,242.4,1,6.04,41,0.4285714285714285,0.5714285714285714,0.2,0.83,0.2588399999999999,Short,Mixed,Afternoon,1,-0.49879721170586666,-2.978262976945436
8588,24,Female,Colombia,Intermediate,Employed,Data Science,Advanced,Career Change,36,14,17.47,4.04,117.26,5,100.15,12,0.3888888888888889,0.6111111111111112,0.02,0.25,0.2627495238095238,Long,Mixed,Afternoon,1,-0.9472993977182862,-2.3614810185000863
8589,59,Male,Mexico,Master,Employed,Marketing,Beginner,Hobby,34,1,70.14,2.97,79.03,13,7.13,20,0.0294117647058823,0.9705882352941176,0.32,0.26,0.4916749579831933,Short,Video,Night,1,-1.6159606180087416,1.2139589332182
8590,46,Male,Argentina,Master,Unemployed,AI,Advanced,Career Change,22,15,95.91,4.62,103.12,5,98.12,73,0.6818181818181818,0.3181818181818182,0.46,0.18,0.5955083116883116,Long,Text,Morning,0,1.2458857438129285,0.4805783982493792
8591,53,Female,Chile,Master,Student,Cybersecurity,Intermediate,Career Change,33,5,45.54,3.65,261.09,9,118.78,56,0.1515151515151515,0.8484848484848485,0.54,0.65,0.4373916883116883,Long,Mixed,Night,1,-1.3631394102110461,0.34654895047633505
8592,38,Other,Chile,Intermediate,Employed,Web Dev,Intermediate,Hobby,25,10,80.1,4.84,37.67,1,33.36,54,0.4,0.6,0.27,0.8,0.3556285714285714,Long,Video,Morning,1,-0.8127322852695102,-1.3428518322919865
8593,60,Male,Chile,Intermediate,Student,Cybersecurity,Intermediate,Upskill,45,29,70.93,4.07,99.72,3,118.18,53,0.6444444444444445,0.3555555555555555,0.57,0.73,0.5134790476190476,Medium,Video,Morning,0,1.7258332516229653,-1.136209943191101
8594,35,Female,Mexico,Master,Student,Marketing,Beginner,Hobby,5,0,41.55,3.59,73.7,7,52.15,21,0.0,1.0,0.24,0.27,0.2811,Long,Video,Afternoon,1,-3.153045785471716,-0.13959218147322855
8595,37,Other,Mexico,Intermediate,Student,Data Science,Intermediate,Career Change,16,9,19.76,2.99,243.92,10,114.99,84,0.5625,0.4375,0.81,0.33,0.5845557142857143,Medium,Mixed,Night,0,0.46364892211003106,0.9635557370047614
8596,57,Other,Chile,University,Employed,AI,Advanced,Upskill,20,8,61.74,4.1,163.17,13,53.84,69,0.4,0.6,0.69,0.96,0.6600514285714286,Long,Video,Night,0,0.320333911600805,1.949082250833619
8597,21,Male,Argentina,University,Student,Data Science,Advanced,Upskill,49,11,54.22,4.51,148.14,11,97.99,39,0.2244897959183673,0.7755102040816326,0.9,0.58,0.5915012244897959,Medium,Mixed,Morning,1,0.05548042250185205,1.1819435849544577
8598,44,Other,Colombia,Basic,Unemployed,Marketing,Beginner,Hobby,35,0,50.55,4.46,71.85,13,13.9,34,0.0,1.0,0.69,0.73,0.5176714285714286,Long,Mixed,Night,1,-1.6263140549340755,1.5124232034938034
8599,35,Other,Colombia,University,Student,AI,Intermediate,Hobby,35,21,50.65,4.44,204.18,2,109.21,10,0.6,0.4,0.84,0.97,0.4921571428571428,Medium,Mixed,Night,0,0.9745423203948684,-0.8478379182495407
8600,27,Other,Mexico,Basic,Student,Data Science,Advanced,Upskill,43,6,58.05,3.97,98.55,8,109.52,6,0.1395348837209302,0.8604651162790697,0.15,0.41,0.3593890365448504,Short,Mixed,Morning,1,-1.5548693560548437,-0.6092380167609529
8601,54,Other,Chile,Basic,Employed,Cybersecurity,Intermediate,Career Change,26,4,80.38,2.92,107.57,7,76.24,53,0.1538461538461538,0.8461538461538461,0.67,0.74,0.4909138461538461,Short,Mixed,Afternoon,1,-1.2705297571403116,0.9687219627031258
8602,20,Female,Chile,Basic,Unemployed,Web Dev,Beginner,Career Change,39,33,50.64,4.07,110.98,8,35.85,53,0.8461538461538461,0.1538461538461538,0.12,0.98,0.5505547252747253,Medium,Text,Morning,0,2.624356510704929,-1.5594149433030495
8603,35,Other,Argentina,Intermediate,Unemployed,Marketing,Advanced,Upskill,18,4,46.13,3.54,296.13,11,42.6,57,0.2222222222222222,0.7777777777777778,0.28,0.7,0.4506409523809523,Long,Mixed,Night,1,-1.3210815815857995,0.4482706683291997
8604,64,Female,Chile,Intermediate,Employed,Cybersecurity,Intermediate,Hobby,31,12,38.46,2.74,119.02,1,67.75,75,0.3870967741935484,0.6129032258064516,0.37,0.9,0.2884776036866359,Long,Video,Night,1,-0.9721698610701992,-2.1175538182661042
8605,64,Male,Mexico,Master,Student,AI,Beginner,Upskill,43,14,29.38,2.77,259.24,11,31.18,79,0.3255813953488372,0.6744186046511628,0.71,0.88,0.5341487043189368,Long,Mixed,Morning,1,0.21387317597047795,0.19217408337613445
8606,42,Female,Colombia,Intermediate,Employed,Marketing,Beginner,Career Change,8,4,25.88,4.28,77.78,5,52.7,80,0.5,0.5,0.16,0.33,0.3409028571428571,Short,Video,Morning,1,-1.1063652756494005,-1.1574305941516503
8607,48,Female,Mexico,Master,Student,AI,Intermediate,Hobby,7,2,33.16,3.06,120.57,6,95.11,44,0.2857142857142857,0.7142857142857143,0.9,0.52,0.4606057142857143,Long,Mixed,Morning,1,-1.3710192812452633,0.8494971323011831
8608,46,Other,Mexico,Master,Unemployed,Data Science,Beginner,Hobby,46,25,81.82,3.43,256.21,7,13.09,72,0.5434782608695652,0.4565217391304348,0.56,0.21,0.5886834782608695,Medium,Mixed,Night,0,1.6735112496303388,-0.15920776389840846
8609,45,Male,Colombia,Intermediate,Unemployed,Cybersecurity,Beginner,Career Change,12,2,71.47,4.83,67.66,4,62.97,22,0.1666666666666666,0.8333333333333334,0.39,0.13,0.3566542857142857,Short,Video,Night,1,-2.108353407822117,0.024965021654785154
8610,25,Male,Mexico,University,Employed,Cybersecurity,Beginner,Career Change,43,14,73.01,2.58,180.02,4,37.37,66,0.3255813953488372,0.6744186046511628,0.11,0.7,0.3514087043189368,Short,Video,Night,1,-0.6031648791810533,-1.7252459912197697
8611,42,Female,Mexico,Intermediate,Employed,Web Dev,Beginner,Hobby,25,11,38.8,3.78,181.92,9,56.04,72,0.44,0.56,0.78,0.29,0.5584571428571429,Medium,Video,Night,0,0.2405705397655389,0.6966863086647497
8612,55,Other,Mexico,Basic,Unemployed,AI,Intermediate,Upskill,22,10,88.11,3.72,130.75,9,59.77,8,0.4545454545454545,0.5454545454545454,0.96,0.43,0.6974407792207792,Short,Text,Morning,0,0.7582195747023948,2.241257315582297
8613,51,Female,Chile,Intermediate,Student,Cybersecurity,Intermediate,Hobby,4,2,88.82,4.87,248.74,12,64.12,65,0.5,0.5,0.55,0.8,0.6947828571428571,Long,Text,Morning,0,0.2528846928920694,2.538719328790894
8614,21,Other,Spain,Basic,Employed,Web Dev,Advanced,Hobby,5,0,12.83,3.65,28.04,10,36.46,40,0.0,1.0,0.16,0.6,0.2719457142857143,Short,Video,Morning,1,-3.163428872635214,-0.33625436553410204
8615,27,Female,Chile,Intermediate,Employed,Cybersecurity,Beginner,Hobby,32,5,64.59,3.96,227.05,13,42.71,6,0.15625,0.84375,0.79,0.87,0.6126264285714287,Short,Mixed,Night,1,-0.582890971074995,1.9631823340229138
8616,46,Female,Spain,Basic,Employed,Marketing,Beginner,Hobby,20,9,53.59,2.75,277.01,8,114.08,17,0.45,0.55,0.86,0.62,0.5856085714285715,Short,Mixed,Night,0,0.16195149672676268,1.1858259505119344
8617,42,Male,Spain,Master,Employed,Data Science,Beginner,Upskill,26,19,91.6,4.45,5.74,6,113.87,28,0.7307692307692307,0.2692307692307693,0.05,0.2,0.5410021978021977,Medium,Text,Afternoon,0,1.3406090169006695,-0.3798426789045579
8618,38,Male,Argentina,Master,Employed,Web Dev,Beginner,Career Change,12,2,53.73,4.96,281.34,4,18.6,32,0.1666666666666666,0.8333333333333334,0.68,0.81,0.3791742857142857,Long,Video,Morning,1,-1.9709798855482903,0.025164054198988324
8619,48,Female,Chile,Basic,Student,Data Science,Intermediate,Hobby,48,40,30.77,4.41,221.6,10,8.31,39,0.8333333333333334,0.1666666666666666,0.81,0.34,0.6878257142857143,Short,Mixed,Afternoon,0,3.6776697410982564,-0.3570447114177708
8620,62,Other,Mexico,Master,Unemployed,AI,Intermediate,Career Change,40,1,60.23,4.77,57.27,8,89.75,65,0.025,0.975,0.06,0.58,0.3113885714285714,Short,Text,Night,1,-2.36573433883923,-0.6340952855849253
8621,28,Male,Spain,Intermediate,Unemployed,AI,Advanced,Upskill,47,24,98.76,2.97,187.94,1,73.22,0,0.5106382978723404,0.4893617021276596,0.18,0.84,0.4081400607902735,Long,Mixed,Morning,0,0.6916758694217385,-1.8927888052694073
8622,56,Female,Colombia,University,Unemployed,AI,Advanced,Upskill,47,6,35.18,3.74,119.29,8,35.48,9,0.1276595744680851,0.8723404255319149,0.71,0.57,0.4220864437689969,Medium,Mixed,Afternoon,1,-1.2054548698434298,-0.13789138988171903
8623,24,Other,Spain,University,Unemployed,Cybersecurity,Intermediate,Hobby,33,19,90.03,4.72,86.01,7,95.97,27,0.5757575757575758,0.4242424242424242,0.81,0.21,0.6647872727272728,Long,Mixed,Afternoon,0,1.5556618854304058,1.1350661890627782
8624,59,Female,Chile,Intermediate,Employed,Marketing,Intermediate,Hobby,40,20,63.51,2.87,264.55,10,27.32,28,0.5,0.5,0.39,0.29,0.5693057142857143,Short,Mixed,Afternoon,0,1.1078956418592896,0.06197892287395552
8625,34,Other,Argentina,Master,Employed,Cybersecurity,Advanced,Career Change,14,3,86.6,3.74,115.54,9,97.35,75,0.2142857142857142,0.7857142857142857,1.0,0.6,0.6303428571428572,Short,Mixed,Afternoon,1,-0.7118249400931993,2.5472798406543116
8626,19,Other,Colombia,Intermediate,Unemployed,Cybersecurity,Advanced,Career Change,21,15,74.37,2.6,11.61,12,39.78,22,0.7142857142857143,0.2857142857142857,0.22,0.73,0.6641685714285714,Long,Mixed,Night,0,1.6174485067478586,0.9045991329949702
8627,62,Other,Colombia,University,Employed,AI,Advanced,Upskill,4,3,11.08,3.73,85.23,8,71.42,49,0.75,0.25,0.22,0.71,0.4625885714285713,Long,Video,Morning,0,0.05394881625551377,-0.4675469965407874
8628,38,Male,Argentina,Basic,Unemployed,Web Dev,Advanced,Upskill,25,23,33.91,2.66,253.88,9,29.29,81,0.92,0.0799999999999999,0.78,0.73,0.6926771428571429,Short,Text,Morning,0,2.850735011923908,0.267121350473761
8629,55,Male,Colombia,University,Employed,Marketing,Intermediate,Career Change,28,6,26.77,2.77,108.77,8,31.29,36,0.2142857142857142,0.7857142857142857,0.76,0.9,0.4412542857142857,Short,Text,Afternoon,1,-1.1636037416781388,0.10834132434888423
8630,31,Other,Mexico,Master,Student,Web Dev,Intermediate,Upskill,8,0,46.4,3.26,247.42,11,71.96,61,0.0,1.0,0.56,0.47,0.4405142857142857,Medium,Video,Morning,1,-2.3975374616840273,1.3593140448626229
8631,31,Other,Colombia,University,Student,AI,Beginner,Career Change,4,0,78.26,3.37,119.13,6,112.89,26,0.0,1.0,0.51,0.44,0.3870914285714286,Medium,Video,Night,1,-2.7537709649065376,1.0186386596098476
8632,33,Female,Colombia,Master,Employed,AI,Intermediate,Career Change,1,0,68.05,3.33,181.73,2,98.84,21,0.0,1.0,0.07,0.89,0.1929571428571428,Long,Video,Night,1,-3.6306845367608642,-1.018881954308453
8633,53,Other,Argentina,University,Student,Data Science,Intermediate,Career Change,42,31,31.62,3.16,35.91,6,36.92,15,0.7380952380952381,0.2619047619047618,0.3,0.93,0.47324,Long,Text,Morning,0,1.8977605189707694,-1.9226546913802909
8634,53,Other,Chile,Basic,Employed,Marketing,Intermediate,Hobby,33,5,95.54,4.64,295.77,3,11.48,33,0.1515151515151515,0.8484848484848485,0.84,0.53,0.4688202597402597,Medium,Video,Night,1,-1.163716696668603,0.5006620526297665
8635,55,Male,Argentina,University,Student,Marketing,Beginner,Upskill,37,16,41.48,3.61,185.48,9,100.93,71,0.4324324324324324,0.5675675675675675,0.98,0.45,0.6015468725868726,Medium,Video,Night,0,0.7733241093021754,0.8579021910245442
8636,20,Other,Chile,Master,Student,Data Science,Beginner,Upskill,41,22,70.66,2.71,204.01,5,10.22,68,0.5365853658536586,0.4634146341463414,0.15,0.84,0.4394384668989547,Short,Text,Morning,0,0.7601570853454522,-1.644509046888605
8637,25,Female,Chile,Intermediate,Unemployed,Data Science,Advanced,Hobby,17,11,11.07,3.16,45.58,2,48.86,58,0.6470588235294118,0.3529411764705882,0.84,0.19,0.4271147899159664,Medium,Text,Night,0,0.18647514865007425,-1.0064033821049698
8638,39,Male,Spain,Intermediate,Student,AI,Advanced,Hobby,31,1,57.59,4.91,64.91,9,12.96,9,0.032258064516129,0.967741935483871,0.06,0.15,0.3297145622119816,Long,Text,Night,1,-2.3592086888563135,-0.32757410018142646
8639,56,Other,Chile,Intermediate,Unemployed,Data Science,Beginner,Hobby,16,10,66.75,4.78,15.7,3,53.17,9,0.625,0.375,0.06,0.66,0.3972857142857143,Medium,Text,Night,1,-0.1336764365851305,-1.2028185525537267
8640,48,Male,Colombia,Intermediate,Student,Marketing,Advanced,Hobby,44,27,39.4,4.13,294.55,5,52.63,33,0.6136363636363636,0.3863636363636363,0.37,0.58,0.4440337662337662,Medium,Video,Morning,0,1.2778104053900896,-1.7881312586329403
8641,61,Male,Argentina,University,Unemployed,Data Science,Intermediate,Hobby,5,2,40.48,3.32,26.37,8,44.65,43,0.4,0.6,0.16,0.6,0.4043885714285714,Short,Text,Afternoon,1,-1.29891557110509,-0.11232756876202175
8642,22,Male,Argentina,University,Unemployed,Web Dev,Beginner,Upskill,46,38,62.42,4.42,211.41,3,66.86,33,0.8260869565217391,0.1739130434782608,0.48,0.94,0.5329518012422361,Medium,Video,Afternoon,0,2.8033754602436107,-1.9012741791816399
8643,48,Male,Spain,Basic,Student,Data Science,Intermediate,Upskill,32,23,90.66,4.57,284.35,3,118.46,80,0.71875,0.28125,0.82,0.63,0.6252307142857143,Medium,Mixed,Morning,0,1.9916941537279962,0.17431897371183513
8644,52,Male,Argentina,Basic,Unemployed,Web Dev,Intermediate,Hobby,44,18,74.96,4.4,16.62,2,40.73,85,0.4090909090909091,0.5909090909090908,0.89,0.51,0.4935044155844156,Medium,Video,Night,0,0.4857293898994133,-0.49523944769338735
8645,21,Other,Colombia,Intermediate,Employed,Data Science,Intermediate,Upskill,42,23,93.01,4.85,97.39,2,54.18,8,0.5476190476190477,0.4523809523809523,0.6,0.66,0.5131628571428571,Short,Text,Morning,0,1.1312866699542437,-0.7755903352469027
8646,44,Other,Mexico,Basic,Employed,Data Science,Beginner,Hobby,18,4,43.54,4.04,77.98,12,68.68,18,0.2222222222222222,0.7777777777777778,0.41,0.64,0.4928895238095238,Long,Mixed,Afternoon,1,-1.188914693329417,1.0067281862245252
8647,62,Female,Argentina,Basic,Student,AI,Intermediate,Career Change,1,0,56.52,4.66,73.9,2,93.39,18,0.0,1.0,0.79,0.77,0.3138971428571429,Medium,Text,Morning,1,-3.1069231116797664,0.3643402220323458
8648,28,Female,Colombia,University,Employed,AI,Intermediate,Career Change,6,2,91.1,4.45,232.06,8,7.14,36,0.3333333333333333,0.6666666666666667,0.67,0.45,0.5876285714285714,Short,Text,Afternoon,1,-0.6661682211126894,1.800747880462582
8649,37,Other,Spain,University,Unemployed,AI,Beginner,Career Change,20,9,49.78,4.47,200.75,4,20.52,18,0.45,0.55,0.85,0.51,0.4902742857142857,Short,Text,Morning,1,-0.1930611103947032,0.10204296225565541
8650,61,Other,Mexico,Master,Student,AI,Intermediate,Hobby,17,0,56.92,2.72,179.34,4,78.48,27,0.0,1.0,0.27,0.16,0.2535542857142857,Medium,Video,Night,1,-3.081340365848662,-0.5863024522654198
8651,63,Male,Chile,Intermediate,Employed,Marketing,Beginner,Career Change,8,7,26.26,3.96,51.96,4,66.29,76,0.875,0.125,0.92,0.82,0.5847342857142858,Short,Text,Night,0,1.2136041413930874,0.21168701668175527
