user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference
7910,57,Male,Argentina,Basic,Unemployed,AI,Intermediate,Career Change,11,3,30.39,2.68,65.44,7,16.52,0,0.2727272727272727,0.7272727272727273,0.71,0.15,0.4345981818181818,Long,Mixed,Afternoon
7911,39,Female,Mexico,Intermediate,Student,Data Science,Beginner,Hobby,43,1,56.75,3.49,121.02,11,22.44,39,0.023255813953488372,0.9767441860465116,0.08,0.38,0.37219102990033226,Medium,Text,Night
7912,29,Male,Mexico,Intermediate,Student,AI,Beginner,Hobby,44,35,50.0,3.69,115.88,6,54.67,15,0.7954545454545454,0.20454545454545459,0.66,0.39,0.5992077922077922,Short,Text,Night
7913,23,Male,Chile,Master,Student,AI,Advanced,Career Change,40,8,44.81,3.62,212.68,13,27.06,21,0.2,0.8,0.4,0.63,0.5081914285714286,Long,Video,Night
7914,32,Male,Mexico,Basic,Student,Marketing,Intermediate,Upskill,47,31,78.72,4.15,126.69,3,50.34,72,0.6595744680851063,0.34042553191489366,0.23,0.22,0.4655980547112462,Long,Video,Morning
7915,36,Male,Mexico,University,Student,Web Dev,Intermediate,Hobby,13,12,65.92,3.2,123.62,7,81.28,8,0.9230769230769231,0.07692307692307687,0.02,0.1,0.5627630769230769,Medium,Text,Afternoon
7916,38,Other,Spain,Master,Employed,Data Science,Beginner,Hobby,5,4,53.75,4.64,60.21,4,74.31,22,0.8,0.19999999999999996,0.88,0.7,0.6092142857142858,Long,Text,Morning
7917,19,Female,Colombia,Basic,Unemployed,Cybersecurity,Beginner,Hobby,44,26,50.68,4.6,252.06,11,82.26,65,0.5909090909090909,0.40909090909090906,0.52,0.19,0.618347012987013,Medium,Mixed,Morning
7918,26,Male,Mexico,University,Student,Data Science,Advanced,Career Change,33,27,79.47,3.03,46.02,9,116.97,75,0.8181818181818182,0.18181818181818177,0.45,0.13,0.6872516883116883,Medium,Video,Morning
7919,19,Male,Colombia,Master,Student,Cybersecurity,Beginner,Hobby,9,7,73.34,4.34,67.84,9,111.18,64,0.7777777777777778,0.2222222222222222,0.1,0.58,0.5928704761904762,Long,Video,Night
7920,57,Female,Argentina,Master,Unemployed,Web Dev,Beginner,Career Change,48,43,84.54,4.48,91.66,8,55.31,54,0.8958333333333334,0.10416666666666663,0.31,0.84,0.6712585714285714,Long,Mixed,Afternoon
7921,20,Other,Argentina,Master,Unemployed,AI,Intermediate,Upskill,7,4,58.67,4.06,267.49,10,30.15,25,0.5714285714285714,0.4285714285714286,0.92,0.14,0.6870542857142857,Long,Video,Morning
7922,62,Other,Argentina,Intermediate,Student,Data Science,Advanced,Career Change,5,1,98.27,2.77,61.53,7,33.37,18,0.2,0.8,0.75,0.47,0.55654,Medium,Mixed,Morning
7923,48,Other,Chile,Intermediate,Student,Web Dev,Beginner,Hobby,31,2,24.95,4.57,149.7,11,16.73,65,0.06451612903225806,0.935483870967742,0.95,0.9,0.4949691244239631,Medium,Mixed,Morning
7924,40,Other,Colombia,University,Student,Cybersecurity,Beginner,Upskill,1,0,55.89,4.63,140.6,1,95.29,4,0.0,1.0,0.28,0.61,0.18920857142857142,Long,Video,Afternoon
7925,49,Male,Spain,University,Unemployed,Cybersecurity,Advanced,Upskill,26,0,15.31,4.23,179.93,11,71.89,23,0.0,1.0,0.96,0.34,0.4583342857142857,Long,Mixed,Night
7926,29,Male,Mexico,University,Student,Cybersecurity,Advanced,Hobby,33,21,89.11,4.93,185.55,6,88.37,30,0.6363636363636364,0.36363636363636365,0.33,0.28,0.5637005194805195,Medium,Text,Afternoon
7927,49,Other,Mexico,Basic,Student,Cybersecurity,Advanced,Career Change,4,1,60.98,4.5,282.18,10,49.42,22,0.25,0.75,0.38,0.32,0.4872457142857143,Short,Video,Afternoon
7928,34,Other,Argentina,Intermediate,Employed,Web Dev,Beginner,Hobby,40,20,85.08,4.45,24.45,11,110.47,28,0.5,0.5,0.74,0.15,0.7038742857142857,Short,Video,Night
7929,39,Male,Mexico,Basic,Student,Data Science,Beginner,Hobby,26,17,16.79,4.96,253.61,12,25.7,12,0.6538461538461539,0.34615384615384615,0.09,0.54,0.5048767032967032,Medium,Video,Night
7930,40,Male,Mexico,Master,Unemployed,Web Dev,Advanced,Career Change,9,0,44.85,3.83,47.73,3,81.47,27,0.0,1.0,0.23,0.76,0.1999857142857143,Short,Video,Morning
7931,40,Male,Colombia,Basic,Unemployed,Data Science,Advanced,Career Change,28,3,65.35,4.62,145.53,1,11.08,78,0.10714285714285714,0.8928571428571429,0.47,0.96,0.27827142857142856,Short,Video,Night
7932,64,Female,Spain,Master,Employed,Cybersecurity,Advanced,Hobby,9,8,15.56,3.19,5.9,7,86.21,69,0.8888888888888888,0.11111111111111116,0.12,0.43,0.4717866666666667,Medium,Mixed,Night
7933,61,Male,Mexico,Intermediate,Unemployed,Web Dev,Advanced,Career Change,20,17,54.87,4.95,140.03,2,49.01,17,0.85,0.15000000000000002,0.25,0.84,0.45759714285714287,Short,Video,Night
7934,23,Male,Spain,Basic,Student,Marketing,Advanced,Hobby,40,35,86.29,3.55,159.73,8,29.85,12,0.875,0.125,0.95,0.15,0.7965085714285715,Medium,Text,Night
7935,38,Male,Spain,Intermediate,Student,Web Dev,Advanced,Upskill,9,2,17.61,3.12,199.44,12,61.02,40,0.2222222222222222,0.7777777777777778,0.08,0.72,0.3750295238095238,Short,Text,Morning
7936,31,Male,Chile,University,Student,Cybersecurity,Intermediate,Hobby,49,10,59.55,4.68,237.51,2,52.09,56,0.20408163265306123,0.7959183673469388,0.66,0.16,0.35518163265306124,Long,Mixed,Night
7937,51,Male,Spain,University,Student,Cybersecurity,Beginner,Hobby,17,8,51.86,4.46,261.48,8,48.45,14,0.47058823529411764,0.5294117647058824,0.87,0.31,0.5903250420168067,Medium,Mixed,Afternoon
7938,18,Other,Spain,Basic,Unemployed,AI,Intermediate,Hobby,9,1,12.64,4.98,111.98,3,70.28,65,0.1111111111111111,0.8888888888888888,0.76,0.55,0.2748990476190476,Long,Text,Afternoon
7939,25,Other,Spain,Basic,Unemployed,AI,Beginner,Upskill,48,4,90.53,4.77,140.04,4,8.71,24,0.08333333333333333,0.9166666666666666,0.34,0.78,0.35977428571428566,Long,Video,Afternoon
7940,25,Other,Chile,Basic,Unemployed,Marketing,Advanced,Upskill,17,14,72.88,4.31,91.34,2,113.82,52,0.8235294117647058,0.17647058823529416,0.84,0.79,0.6036759663865546,Medium,Video,Afternoon
7941,46,Female,Colombia,Intermediate,Employed,AI,Intermediate,Hobby,1,0,47.37,3.27,130.75,9,87.45,48,0.0,1.0,0.33,0.87,0.35359714285714283,Short,Mixed,Afternoon
7942,44,Female,Argentina,Basic,Unemployed,Web Dev,Advanced,Career Change,35,12,41.27,3.81,262.31,8,21.66,13,0.34285714285714286,0.6571428571428571,0.47,0.87,0.4508257142857143,Medium,Mixed,Morning
7943,21,Other,Chile,Basic,Employed,AI,Advanced,Upskill,38,24,45.83,4.14,148.58,7,113.16,72,0.631578947368421,0.368421052631579,0.55,1.0,0.5411336842105263,Long,Video,Afternoon
7944,46,Female,Mexico,Intermediate,Unemployed,AI,Intermediate,Career Change,14,5,72.03,2.87,7.09,7,29.01,65,0.35714285714285715,0.6428571428571428,0.75,0.1,0.5512028571428572,Medium,Mixed,Night
7945,55,Male,Argentina,Basic,Unemployed,Marketing,Beginner,Career Change,31,25,86.01,3.22,272.56,13,21.69,78,0.8064516129032258,0.19354838709677424,0.66,0.69,0.8245269124423964,Long,Video,Afternoon
7946,26,Other,Chile,Master,Employed,AI,Beginner,Upskill,17,5,21.04,4.89,258.2,13,48.34,67,0.29411764705882354,0.7058823529411764,0.92,0.92,0.5928867226890757,Medium,Text,Night
7947,43,Male,Argentina,Basic,Unemployed,Web Dev,Advanced,Hobby,3,2,45.47,2.68,160.98,9,93.46,19,0.6666666666666666,0.33333333333333337,0.17,0.76,0.5177971428571428,Medium,Mixed,Morning
7948,50,Other,Mexico,Basic,Student,Web Dev,Intermediate,Upskill,35,13,54.31,3.55,167.54,2,103.37,48,0.37142857142857144,0.6285714285714286,0.79,0.1,0.4209057142857143,Short,Mixed,Afternoon
7949,18,Female,Argentina,Intermediate,Employed,AI,Intermediate,Hobby,21,17,23.57,3.56,26.31,9,43.43,38,0.8095238095238095,0.19047619047619047,0.79,0.41,0.6408542857142858,Short,Text,Night
7950,47,Female,Argentina,Intermediate,Unemployed,Cybersecurity,Intermediate,Upskill,10,9,16.46,4.34,150.75,6,21.85,37,0.9,0.09999999999999998,0.04,0.63,0.4394914285714286,Medium,Mixed,Morning
7951,51,Female,Chile,Basic,Student,Web Dev,Beginner,Career Change,23,19,53.98,3.22,84.67,5,57.26,29,0.8260869565217391,0.17391304347826086,0.92,0.56,0.6469289440993788,Short,Mixed,Afternoon
7952,29,Male,Argentina,Master,Unemployed,Web Dev,Intermediate,Hobby,20,13,11.21,2.86,84.37,11,18.96,72,0.65,0.35,0.22,0.91,0.49713428571428575,Short,Video,Night
7953,30,Female,Spain,University,Student,Marketing,Beginner,Career Change,15,4,88.31,3.36,45.37,3,13.63,69,0.26666666666666666,0.7333333333333334,0.97,0.52,0.5149057142857143,Short,Text,Morning
7954,37,Other,Spain,Intermediate,Unemployed,Data Science,Beginner,Upskill,49,43,69.12,4.62,92.49,10,73.07,37,0.8775510204081632,0.12244897959183676,0.27,0.47,0.6697910204081633,Short,Video,Morning
7955,40,Female,Argentina,Intermediate,Student,Cybersecurity,Intermediate,Career Change,22,21,12.25,3.99,247.39,2,112.51,23,0.9545454545454546,0.045454545454545414,0.82,0.18,0.5177207792207793,Medium,Text,Night
7956,63,Other,Mexico,Master,Student,Cybersecurity,Intermediate,Upskill,25,13,66.93,3.16,202.19,5,62.37,85,0.52,0.48,0.02,0.88,0.40100285714285716,Medium,Text,Night
7957,26,Male,Mexico,Master,Unemployed,Data Science,Advanced,Upskill,46,31,67.04,4.19,48.5,8,91.88,13,0.6739130434782609,0.32608695652173914,0.8,0.95,0.6676824844720497,Short,Mixed,Afternoon
7958,26,Female,Mexico,University,Unemployed,Cybersecurity,Intermediate,Hobby,2,0,40.55,2.88,111.97,8,81.27,82,0.0,1.0,0.61,0.95,0.37452857142857143,Short,Text,Morning
7959,43,Other,Chile,Basic,Unemployed,Data Science,Beginner,Upskill,24,15,52.79,4.94,182.34,13,100.3,71,0.625,0.375,0.44,0.12,0.6596514285714286,Medium,Video,Afternoon
7960,21,Male,Argentina,Intermediate,Unemployed,Data Science,Advanced,Career Change,43,28,66.0,3.21,253.38,1,32.67,1,0.6511627906976745,0.34883720930232553,0.04,0.92,0.3567774086378737,Long,Mixed,Night
7961,60,Male,Colombia,Master,Unemployed,Data Science,Advanced,Upskill,10,9,94.23,2.85,227.09,13,82.9,42,0.9,0.09999999999999998,0.73,0.57,0.8830314285714286,Short,Text,Afternoon
7962,30,Male,Chile,Basic,Unemployed,Web Dev,Advanced,Career Change,14,8,25.92,3.19,237.13,12,25.37,75,0.5714285714285714,0.4285714285714286,0.87,0.45,0.6544114285714285,Medium,Text,Morning
7963,20,Other,Chile,Basic,Employed,Marketing,Advanced,Upskill,14,1,38.07,2.97,90.41,10,96.52,87,0.07142857142857142,0.9285714285714286,0.06,0.87,0.3238542857142857,Short,Text,Morning
7964,29,Female,Mexico,Basic,Student,AI,Advanced,Upskill,1,0,94.2,2.51,5.04,6,109.08,52,0.0,1.0,0.9,0.9,0.4969714285714286,Long,Text,Night
7965,60,Female,Argentina,Basic,Student,Data Science,Advanced,Career Change,18,2,83.01,4.51,86.7,6,68.39,48,0.1111111111111111,0.8888888888888888,0.86,0.88,0.4999247619047619,Long,Text,Afternoon
7966,41,Male,Chile,Basic,Employed,Marketing,Advanced,Upskill,4,0,37.73,2.89,191.98,5,51.23,48,0.0,1.0,0.13,0.84,0.20860285714285715,Short,Mixed,Night
7967,30,Female,Argentina,University,Student,Data Science,Advanced,Career Change,3,1,82.44,2.77,254.26,9,119.97,18,0.3333333333333333,0.6666666666666667,0.31,0.81,0.5197371428571429,Medium,Mixed,Afternoon
7968,52,Female,Spain,University,Unemployed,Web Dev,Advanced,Upskill,31,18,66.79,3.68,87.51,7,6.27,82,0.5806451612903226,0.4193548387096774,0.91,0.18,0.6397735483870969,Medium,Mixed,Morning
7969,43,Female,Spain,Intermediate,Unemployed,Data Science,Intermediate,Career Change,7,2,13.46,4.23,46.69,3,19.65,10,0.2857142857142857,0.7142857142857143,0.4,0.35,0.25692,Long,Video,Night
7970,32,Female,Mexico,Master,Unemployed,AI,Advanced,Hobby,6,1,79.99,2.77,43.18,3,15.99,40,0.16666666666666666,0.8333333333333334,0.19,0.91,0.31226571428571426,Long,Video,Afternoon
7971,50,Other,Argentina,Intermediate,Unemployed,Data Science,Intermediate,Career Change,32,31,98.64,4.39,7.19,13,103.22,80,0.96875,0.03125,0.54,0.24,0.8744764285714286,Short,Text,Afternoon
7972,36,Male,Mexico,Master,Employed,Data Science,Beginner,Hobby,23,17,51.52,2.96,115.95,1,24.26,83,0.7391304347826086,0.26086956521739135,0.03,0.33,0.352207701863354,Medium,Text,Morning
7973,60,Male,Mexico,Master,Student,Data Science,Intermediate,Career Change,37,12,21.79,4.18,105.3,12,93.18,87,0.32432432432432434,0.6756756756756757,0.87,0.62,0.5720201544401544,Long,Text,Afternoon
7974,60,Male,Argentina,Intermediate,Student,Cybersecurity,Advanced,Career Change,15,5,49.68,3.97,259.2,10,110.39,50,0.3333333333333333,0.6666666666666667,0.8,0.31,0.5736457142857143,Long,Mixed,Afternoon
7975,29,Female,Argentina,University,Employed,Cybersecurity,Advanced,Upskill,9,5,17.37,2.55,230.06,8,10.46,84,0.5555555555555556,0.4444444444444444,0.24,0.96,0.42083523809523804,Long,Text,Afternoon
7976,23,Female,Colombia,University,Student,Cybersecurity,Beginner,Career Change,41,27,16.95,4.83,61.18,13,22.37,72,0.6585365853658537,0.3414634146341463,0.07,0.18,0.5240324041811847,Long,Mixed,Morning
7977,35,Male,Mexico,University,Employed,Web Dev,Beginner,Career Change,43,2,50.84,4.59,210.24,10,11.0,73,0.046511627906976744,0.9534883720930233,0.05,0.77,0.3399192026578073,Short,Text,Afternoon
7978,55,Other,Colombia,Master,Unemployed,Web Dev,Advanced,Career Change,13,11,32.2,4.18,183.11,6,23.41,87,0.8461538461538461,0.15384615384615385,0.72,0.78,0.5908175824175824,Long,Video,Night
7979,56,Other,Mexico,Basic,Unemployed,AI,Intermediate,Upskill,41,26,67.28,3.31,249.61,1,64.41,10,0.6341463414634146,0.36585365853658536,0.95,0.44,0.5362324738675959,Medium,Text,Morning
7980,51,Female,Colombia,Intermediate,Unemployed,Data Science,Intermediate,Hobby,41,31,94.97,4.62,62.64,5,105.03,74,0.7560975609756098,0.24390243902439024,0.84,0.92,0.69191212543554,Medium,Mixed,Morning
7981,44,Female,Mexico,Basic,Student,Marketing,Beginner,Upskill,30,20,97.78,4.91,92.72,13,84.97,45,0.6666666666666666,0.33333333333333337,0.17,0.63,0.7081314285714286,Medium,Mixed,Afternoon
7982,21,Female,Spain,Basic,Unemployed,AI,Advanced,Upskill,3,1,45.69,4.69,18.28,9,80.86,35,0.3333333333333333,0.6666666666666667,0.11,0.43,0.40623714285714285,Long,Video,Morning
7983,37,Female,Chile,Master,Unemployed,Data Science,Advanced,Career Change,32,30,87.74,3.04,58.96,4,109.41,84,0.9375,0.0625,0.45,0.42,0.6324442857142858,Short,Text,Night
7984,19,Male,Spain,Intermediate,Student,Web Dev,Intermediate,Career Change,10,4,73.82,2.59,284.9,8,117.49,29,0.4,0.6,0.39,0.98,0.5170685714285714,Medium,Text,Morning
7985,20,Male,Colombia,University,Unemployed,Marketing,Intermediate,Upskill,25,12,73.11,4.55,246.99,6,113.62,1,0.48,0.52,0.31,0.7,0.48079142857142854,Long,Video,Morning
7986,64,Other,Mexico,Master,Unemployed,Marketing,Advanced,Career Change,34,6,69.17,4.36,293.96,13,45.6,59,0.17647058823529413,0.8235294117647058,0.4,0.48,0.5498526050420168,Long,Video,Night
7987,39,Male,Spain,Intermediate,Unemployed,Cybersecurity,Beginner,Upskill,25,19,99.35,3.32,41.24,8,103.44,64,0.76,0.24,0.61,0.94,0.7201285714285713,Long,Text,Night
7988,38,Female,Argentina,Basic,Unemployed,Data Science,Advanced,Career Change,46,40,18.72,3.6,35.76,7,50.77,28,0.8695652173913043,0.13043478260869568,0.78,0.62,0.6043095652173913,Short,Text,Morning
7989,25,Male,Chile,University,Unemployed,Data Science,Intermediate,Hobby,16,2,64.85,2.79,147.23,6,40.02,25,0.125,0.875,0.02,0.81,0.2997714285714286,Medium,Mixed,Afternoon
7990,26,Female,Argentina,Basic,Student,AI,Advanced,Hobby,39,10,13.02,4.24,8.74,8,57.62,48,0.2564102564102564,0.7435897435897436,0.12,0.48,0.29839164835164833,Long,Video,Night
7991,38,Male,Spain,University,Unemployed,Cybersecurity,Beginner,Upskill,16,6,90.3,3.82,25.67,5,106.94,74,0.375,0.625,0.23,0.12,0.44624285714285716,Short,Video,Morning
7992,58,Male,Mexico,Master,Student,AI,Beginner,Hobby,28,17,66.96,4.58,180.79,8,114.45,19,0.6071428571428571,0.3928571428571429,0.1,0.22,0.5074914285714285,Long,Video,Night
7993,25,Other,Argentina,Master,Student,Web Dev,Advanced,Hobby,38,27,49.44,4.64,284.15,6,22.66,80,0.7105263157894737,0.2894736842105263,0.23,0.62,0.48660932330827067,Long,Video,Morning
7994,55,Female,Argentina,Intermediate,Unemployed,Marketing,Beginner,Career Change,15,3,12.03,3.95,297.01,2,35.99,81,0.2,0.8,0.09,0.83,0.14491714285714286,Short,Video,Afternoon
7995,30,Female,Chile,Master,Unemployed,AI,Advanced,Upskill,11,2,13.22,4.42,126.52,11,107.76,60,0.18181818181818182,0.8181818181818181,0.46,0.57,0.40869974025974026,Medium,Video,Morning
7996,28,Male,Chile,Master,Unemployed,AI,Beginner,Hobby,30,2,84.71,3.1,118.48,12,83.97,33,0.06666666666666667,0.9333333333333333,0.55,0.45,0.5565628571428571,Long,Mixed,Night
7997,45,Other,Chile,Intermediate,Student,Cybersecurity,Advanced,Upskill,26,11,40.21,2.91,143.15,2,13.06,54,0.4230769230769231,0.5769230769230769,0.01,0.78,0.2522002197802198,Medium,Video,Night
7998,60,Male,Colombia,Master,Student,AI,Advanced,Career Change,8,4,47.63,3.06,193.58,10,61.51,60,0.5,0.5,0.62,0.66,0.5835457142857143,Medium,Video,Afternoon
7999,45,Male,Chile,Intermediate,Unemployed,Web Dev,Advanced,Career Change,30,17,52.28,3.82,103.12,10,88.19,82,0.5666666666666667,0.43333333333333335,0.25,0.31,0.5388457142857143,Short,Video,Afternoon
8000,23,Female,Mexico,Intermediate,Student,Web Dev,Advanced,Career Change,18,16,18.24,2.59,127.12,3,71.52,65,0.8888888888888888,0.11111111111111116,0.57,0.79,0.48143238095238094,Medium,Mixed,Night
8001,56,Other,Colombia,Intermediate,Employed,Marketing,Beginner,Upskill,19,11,16.24,4.27,216.19,3,64.0,39,0.5789473684210527,0.42105263157894735,0.42,0.32,0.3544499248120301,Short,Video,Morning
8002,33,Male,Argentina,University,Student,Data Science,Beginner,Career Change,49,41,50.11,4.62,239.49,2,97.83,84,0.8367346938775511,0.16326530612244894,1.0,0.33,0.5940975510204082,Short,Mixed,Afternoon
8003,60,Other,Chile,Intermediate,Employed,AI,Advanced,Hobby,38,36,30.79,3.24,11.02,10,100.62,82,0.9473684210526315,0.052631578947368474,0.18,0.94,0.5960762406015038,Medium,Video,Morning
8004,40,Male,Mexico,Master,Student,Marketing,Intermediate,Career Change,31,30,70.52,3.87,141.97,1,118.21,3,0.967741935483871,0.032258064516129004,0.61,0.5,0.5747911520737328,Long,Video,Afternoon
8005,51,Other,Colombia,Intermediate,Student,Web Dev,Intermediate,Hobby,11,5,23.41,3.15,148.78,11,96.03,71,0.45454545454545453,0.5454545454545454,0.12,0.82,0.44289792207792206,Long,Video,Night
8006,62,Other,Argentina,University,Student,Marketing,Intermediate,Career Change,39,38,61.61,3.24,108.9,7,88.46,26,0.9743589743589743,0.02564102564102566,0.31,0.12,0.6275276923076922,Medium,Video,Night
8007,36,Other,Spain,Intermediate,Student,AI,Beginner,Upskill,40,20,29.48,3.8,80.78,11,88.86,0,0.5,0.5,0.24,0.52,0.49267428571428573,Medium,Text,Afternoon
8008,24,Female,Spain,Basic,Student,Cybersecurity,Advanced,Career Change,9,6,21.46,4.18,70.81,10,25.64,45,0.6666666666666666,0.33333333333333337,0.3,0.88,0.5172057142857143,Short,Video,Afternoon
8009,36,Male,Colombia,Intermediate,Employed,AI,Beginner,Upskill,31,29,77.55,3.75,268.56,6,51.17,35,0.9354838709677419,0.06451612903225812,0.82,0.38,0.7283165898617512,Short,Mixed,Morning
8010,40,Other,Mexico,University,Employed,Data Science,Advanced,Hobby,32,2,76.18,3.67,196.42,3,83.48,7,0.0625,0.9375,0.41,0.84,0.31739571428571434,Medium,Text,Night
8011,57,Female,Chile,Master,Student,Web Dev,Intermediate,Career Change,38,25,37.63,4.84,34.34,10,97.58,10,0.6578947368421053,0.3421052631578947,0.65,0.7,0.6169141353383458,Medium,Video,Morning
8012,23,Male,Argentina,Intermediate,Employed,Marketing,Beginner,Career Change,49,34,42.88,4.31,248.98,3,39.94,60,0.6938775510204082,0.30612244897959184,0.21,0.95,0.4002089795918367,Long,Video,Afternoon
8013,32,Other,Argentina,University,Student,Marketing,Beginner,Career Change,3,0,20.99,2.61,241.7,12,59.38,42,0.0,1.0,0.57,0.76,0.4131228571428571,Short,Text,Morning
8014,55,Male,Spain,Basic,Unemployed,Cybersecurity,Intermediate,Hobby,21,19,20.46,4.79,223.91,1,116.17,18,0.9047619047619048,0.09523809523809523,0.64,0.41,0.46177714285714283,Short,Mixed,Afternoon
8015,46,Female,Argentina,Basic,Employed,AI,Beginner,Upskill,37,29,16.25,4.2,212.42,4,43.14,89,0.7837837837837838,0.21621621621621623,0.75,0.25,0.5033494208494209,Long,Mixed,Night
8016,61,Male,Spain,Intermediate,Employed,Marketing,Beginner,Hobby,41,40,16.39,4.16,226.03,7,45.75,21,0.975609756097561,0.024390243902439046,0.16,0.39,0.5074629268292683,Long,Video,Afternoon
8017,40,Female,Mexico,Master,Student,Data Science,Beginner,Hobby,22,18,67.69,3.53,148.3,4,105.64,11,0.8181818181818182,0.18181818181818177,0.8,0.34,0.6265488311688313,Medium,Text,Morning
8018,46,Other,Mexico,Master,Student,Cybersecurity,Intermediate,Upskill,20,1,59.96,3.63,229.26,12,76.85,72,0.05,0.95,0.85,0.73,0.5620628571428572,Long,Mixed,Night
8019,58,Female,Mexico,Basic,Unemployed,Web Dev,Beginner,Career Change,19,16,15.07,4.88,60.03,4,65.61,20,0.8421052631578947,0.1578947368421053,0.83,0.85,0.534485864661654,Short,Video,Night
8020,41,Female,Colombia,University,Unemployed,Web Dev,Beginner,Upskill,41,24,43.93,4.28,177.18,3,105.2,31,0.5853658536585366,0.41463414634146345,0.69,0.73,0.4657554703832752,Short,Text,Afternoon
8021,39,Male,Colombia,University,Employed,Data Science,Intermediate,Upskill,43,7,93.67,2.52,28.28,10,17.23,60,0.16279069767441862,0.8372093023255813,0.3,0.53,0.5104629235880399,Short,Mixed,Night
8022,39,Male,Spain,Master,Employed,Data Science,Beginner,Hobby,22,11,94.61,4.6,119.51,1,74.21,31,0.5,0.5,0.45,0.52,0.4506485714285714,Long,Video,Morning
8023,54,Other,Spain,Basic,Student,Web Dev,Intermediate,Hobby,3,2,67.64,3.54,100.04,3,105.6,4,0.6666666666666666,0.33333333333333337,0.03,0.48,0.4055657142857143,Short,Text,Afternoon
8024,35,Male,Spain,University,Student,Web Dev,Beginner,Career Change,33,30,47.53,3.79,72.61,3,7.28,58,0.9090909090909091,0.09090909090909094,0.47,0.95,0.526072987012987,Short,Text,Night
8025,21,Male,Chile,University,Student,Web Dev,Advanced,Hobby,23,1,24.88,2.6,163.45,4,116.21,83,0.043478260869565216,0.9565217391304348,0.9,0.12,0.3285177639751553,Long,Mixed,Night
8026,39,Female,Colombia,Intermediate,Unemployed,Data Science,Intermediate,Hobby,22,7,54.75,3.63,111.19,8,18.55,66,0.3181818181818182,0.6818181818181819,0.65,0.46,0.5063831168831169,Long,Mixed,Night
8027,59,Male,Colombia,Intermediate,Employed,AI,Advanced,Hobby,6,3,40.42,4.72,101.2,6,71.31,87,0.5,0.5,0.46,0.93,0.4514114285714286,Medium,Mixed,Morning
8028,24,Other,Colombia,Basic,Student,Web Dev,Beginner,Upskill,25,13,71.47,4.39,62.28,10,15.84,19,0.52,0.48,0.63,0.49,0.6392257142857143,Long,Video,Night
8029,38,Female,Mexico,Intermediate,Student,Cybersecurity,Beginner,Hobby,22,12,61.81,2.96,82.44,4,93.57,79,0.5454545454545454,0.4545454545454546,0.38,0.54,0.4489706493506493,Long,Text,Night
8030,59,Male,Spain,Basic,Student,Cybersecurity,Beginner,Hobby,38,36,27.53,4.82,139.63,12,20.77,85,0.9473684210526315,0.052631578947368474,0.79,0.55,0.7544133834586466,Short,Video,Afternoon
8031,42,Male,Chile,Intermediate,Employed,Data Science,Beginner,Career Change,10,2,19.3,2.74,106.11,8,45.98,82,0.2,0.8,0.93,0.63,0.45602857142857145,Short,Video,Night
8032,37,Male,Chile,Intermediate,Unemployed,Marketing,Intermediate,Hobby,25,23,12.24,2.92,256.17,6,27.09,75,0.92,0.07999999999999996,0.11,0.53,0.4510514285714286,Long,Mixed,Afternoon
8033,54,Other,Colombia,Intermediate,Student,AI,Beginner,Career Change,22,3,87.05,3.26,148.14,13,13.28,11,0.13636363636363635,0.8636363636363636,0.2,0.32,0.5335805194805194,Long,Video,Night
8034,23,Female,Spain,Intermediate,Employed,Cybersecurity,Beginner,Upskill,40,36,26.65,3.83,153.03,3,108.58,39,0.9,0.09999999999999998,0.29,0.58,0.4455857142857143,Long,Text,Morning
8035,27,Female,Argentina,Master,Student,AI,Advanced,Upskill,49,42,88.87,2.91,147.65,3,59.12,81,0.8571428571428571,0.1428571428571429,0.49,0.72,0.5971685714285714,Short,Video,Afternoon
8036,18,Female,Colombia,University,Student,Web Dev,Beginner,Career Change,6,5,39.36,3.9,234.16,11,118.15,17,0.8333333333333334,0.16666666666666663,0.37,0.44,0.6384342857142857,Medium,Mixed,Morning
8037,52,Other,Argentina,Intermediate,Student,Cybersecurity,Intermediate,Upskill,44,6,43.33,3.33,193.71,8,54.52,85,0.13636363636363635,0.8636363636363636,0.82,0.29,0.46299766233766226,Short,Text,Night
8038,38,Male,Mexico,University,Student,AI,Intermediate,Hobby,16,0,56.04,4.03,191.27,4,53.06,74,0.0,1.0,0.19,0.66,0.23579428571428573,Medium,Text,Night
8039,24,Female,Spain,University,Employed,Web Dev,Intermediate,Hobby,29,20,91.23,2.83,208.82,11,70.88,29,0.6896551724137931,0.31034482758620685,0.05,0.33,0.6350708374384237,Short,Mixed,Night
8040,43,Other,Mexico,University,Employed,Data Science,Beginner,Hobby,36,27,77.4,3.83,293.92,12,78.78,36,0.75,0.25,0.1,0.32,0.6569428571428572,Long,Video,Morning
8041,31,Female,Colombia,Intermediate,Employed,Marketing,Intermediate,Hobby,25,8,70.94,3.55,11.95,7,57.55,14,0.32,0.6799999999999999,0.71,0.28,0.52988,Long,Video,Morning
8042,43,Male,Chile,Master,Unemployed,Marketing,Intermediate,Upskill,30,8,71.31,2.83,221.12,10,109.96,78,0.26666666666666666,0.7333333333333334,0.82,0.66,0.6009057142857143,Short,Mixed,Night
